17750,E00273,富士古河Ｅ＆Ｃ株式会社,S100OENE,120,2022-06-24 14:36:00,2021-04-01,2022-03-31,有価証券報告書－第112期(令和3年4月1日－令和4年3月31日),/1/17750/2022/DescriptionOfBusiness,745,/1/17750/2022/BusinessRisks,1955,/1/17750/2022/BusinessPolicyEtc,2233,/1/17750/2022/EdinetInfo,1035
17760,E00272,三井住建道路株式会社,S100OLD7,120,2022-06-29 15:20:00,2021-04-01,2022-03-31,有価証券報告書－第75期(令和3年4月1日－令和4年3月31日),/1/17760/2022/DescriptionOfBusiness,370,/1/17760/2022/BusinessRisks,1263,/1/17760/2022/BusinessPolicyEtc,955,/1/17760/2022/EdinetInfo,1028
17770,E00271,川崎設備工業株式会社,S100OJDE,120,2022-06-29 11:03:00,2021-04-01,2022-03-31,有価証券報告書－第95期(令和3年4月1日－令和4年3月31日),/1/17770/2022/DescriptionOfBusiness,349,/1/17770/2022/BusinessRisks,1837,/1/17770/2022/BusinessPolicyEtc,1481,/1/17770/2022/EdinetInfo,1027
17800,E00268,株式会社　ヤマウラ,S100OBKG,120,2022-06-27 13:18:00,2021-04-01,2022-03-31,有価証券報告書－第63期(令和3年4月1日－令和4年3月31日),/1/17800/2022/DescriptionOfBusiness,996,/1/17800/2022/BusinessRisks,1628,/1/17800/2022/BusinessPolicyEtc,2514,/1/17800/2022/EdinetInfo,1021
17830,E00263,株式会社アジアゲートホールディングス,S100PWBX,120,2022-12-28 17:00:00,2021-10-01,2022-09-30,有価証券報告書－第77期(令和3年10月1日－令和4年9月30日),/1/17830/2022/DescriptionOfBusiness,477,/1/17830/2022/BusinessRisks,2909,/1/17830/2022/BusinessPolicyEtc,1918,/1/17830/2022/EdinetInfo,1076
17860,E36102,オリエンタル白石株式会社,S100OAD8,120,2022-06-23 13:45:00,2021-04-01,2022-03-31,有価証券報告書－第71期(令和3年4月1日－令和4年3月31日),/1/17860/2022/DescriptionOfBusiness,1312,/1/17860/2022/BusinessRisks,2437,/1/17860/2022/BusinessPolicyEtc,2771,/1/17860/2022/EdinetInfo,1039
17870,E00260,株式会社ナカボーテック,S100OJ5M,120,2022-06-30 09:40:00,2021-04-01,2022-03-31,有価証券報告書－第79期(令和3年4月1日－令和4年3月31日),/1/17870/2022/DescriptionOfBusiness,4414,/1/17870/2022/BusinessRisks,1297,/1/17870/2022/BusinessPolicyEtc,1366,/1/17870/2022/EdinetInfo,1033
17880,E00259,株式会社三東工業社,S100P8EQ,120,2022-09-26 13:19:00,2021-07-01,2022-06-30,有価証券報告書－第68期(令和3年7月1日－令和4年6月30日),/1/17880/2022/DescriptionOfBusiness,999,/1/17880/2022/BusinessRisks,1430,/1/17880/2022/BusinessPolicyEtc,1564,/1/17880/2022/EdinetInfo,1021
17890,E00258,株式会社ＥＴＳホールディングス,S100PRPO,120,2022-12-23 16:56:00,2021-10-01,2022-09-30,有価証券報告書－第107期(令和3年10月1日－令和4年9月30日),/1/17890/2022/DescriptionOfBusiness,598,/1/17890/2022/BusinessRisks,1921,/1/17890/2022/BusinessPolicyEtc,1093,/1/17890/2022/EdinetInfo,1059
17930,E00255,株式会社大本組,S100OJ8G,120,2022-06-29 09:04:00,2021-04-01,2022-03-31,有価証券報告書－第85期(令和3年4月1日－令和4年3月31日),/1/17930/2022/DescriptionOfBusiness,363,/1/17930/2022/BusinessRisks,2977,/1/17930/2022/BusinessPolicyEtc,2441,/1/17930/2022/EdinetInfo,1008
17950,E00254,株式会社マサル,S100PUSV,120,2022-12-23 13:23:00,2021-10-01,2022-09-30,有価証券報告書－第67期(令和3年10月1日－令和4年9月30日),/1/17950/2022/DescriptionOfBusiness,437,/1/17950/2022/BusinessRisks,1198,/1/17950/2022/BusinessPolicyEtc,1613,/1/17950/2022/EdinetInfo,1010
